year,country_code,gdp_usd,gdp_per_capita,fdi_pct_gdp,inflation_rate,unemployment_rate,real_economic_growth_indicator
2012,TTO,25763220107.0051,19157.4597728795,-7.39172992098143,9.26028137068287,3.72000002861023,2068.777287213984
2013,TTO,27268478564.5547,20143.5454060659,-4.14385431499817,5.19981740465616,2.6800000667572,3873.894761771525
2014,TTO,27615843098.0949,20270.933769027,2.39505092452889,5.68441814595665,2.48000001907349,3566.052540213953
2015,TTO,24959858249.4433,18214.460619356,0.708456526961204,4.66121598098263,2.4300000667572,3907.662870304545
2016,TTO,22386264807.3174,16250.6286879928,-0.105413665851766,3.07066742464024,3.21000003814697,5292.213854744209
2017,TTO,22385426653.883,16173.7400502023,-2.1035229080974,1.8803844018353,3.27500009536743,8601.294519576073
2018,TTO,23679919654.9891,17037.8623561897,-2.95687532475417,1.01856930188828,3.33699989318848,16727.249019388244
2019,TTO,23208326547.5327,16637.1629387697,0.792701554276517,1.00054293027224,3.42199993133545,16628.135020895963
2020,TTO,21588037504.9992,15425.6351094785,-0.475186138080405,0.598986330824747,4.56799983978271,25752.90005072215
2000,URY,22823255801.8447,6875.02546946372,1.15156664010556,4.76382472733248,12.6300001144409,1443.1734715213618
2001,URY,20898788416.6348,6284.45968003773,1.48526757627519,4.35934065217274,15.0500001907349,1441.607844274682
2002,URY,13606494599.4261,4090.89188767265,1.32181133417201,13.9724725913516,16.6499996185303,292.7822445831633
2003,URY,12045631092.5353,3624.2056853979,3.34326500752044,19.3797301743994,16.6599998474121,187.01012102766384
2004,URY,13686329890.1191,4120.54420525002,2.57711736584849,9.15760507540996,12.9799995422363,449.9587142400936
2005,URY,17362857683.8545,5226.94409982496,4.76089085880272,4.6992773903564,12.0100002288818,1112.2867763778763
2006,URY,19579457966.0538,5887.84516224163,7.70373863851025,6.39764974385121,10.8400001525879,920.3137711470443
2007,URY,23410572634.3147,7026.50305539297,5.80394391524039,8.11464561179318,9.39999961853027,865.9038720287687
2008,URY,30366213119.2928,9091.0790391692,7.05379143831332,7.87707374730889,8.02999973297119,1154.1188175716982
2009,URY,31660911277.0294,9451.93244869934,5.06173621709613,7.06221874388572,7.73999977111816,1338.38001787789
2010,URY,40284481651.9021,11992.0237658273,5.43898761177647,6.69870886978135,7.15999984741211,1790.1992755536378
2011,URY,47962439303.7247,14236.7149957359,5.60875183938749,8.09283206302989,6.30999994277954,1759.1758836529953
2012,URY,51264390116.4909,15171.5801734227,12.4727316704308,8.09776580573602,6.44999980926514,1873.5513643375527
2013,URY,57531233350.9101,16973.6892364718,1.71546826500967,8.57513504005394,6.44000005722046,1979.4078060798715
2014,URY,57236013086.1223,16831.9481943721,7.1375125667792,8.87735333229828,6.55000019073486,1896.0547771747229
2015,URY,53274304222.136,15613.7459681824,5.01750586599343,8.66626987079337,7.48999977111816,1801.6685610960567
2016,URY,57236652490.1699,16715.6334746253,-0.900909264164647,9.63941347635073,7.84000015258789,1734.0923818275166
2017,URY,64233966861.2518,18690.8938401411,4.18238119907878,6.21809382561863,7.8899998664856,3005.888036480628
2018,URY,64515038268.1373,18703.8602924478,2.82909080166964,7.60653360377044,8.34000015258789,2458.920352784163
2019,URY,61231149880.5857,17688.01500769,2.24489410445914,7.88198870879622,8.88000011444092,2244.105600906324
2020,URY,53628827440.3582,15438.4116657291,0.564104347172097,9.75640636078191,10.3500003814697,1582.3871100518425
2000,VCT,396262962.962963,3676.35209220929,9.52510024207643,0.167679637488285,20.9549999237061,21924.857110131456
2001,VCT,430040740.740741,3985.80761254892,4.8926458302831,0.900858485866485,21.1000003814697,4424.454756304145
2002,VCT,461885185.185185,4272.9560588851,7.37157783319567,1.85550399046653,20.5919990539551,2302.854685756159
2003,VCT,481807407.407407,4447.91831213795,11.4494811204723,0.205981708824229,20.2129993438721,21593.75382177019
2004,VCT,521974074.074074,4809.93433536743,12.584181845274,2.96003946719292,20.0189990997314,1624.9561496316169
2005,VCT,550729629.62963,5070.38152066094,7.27894644814623,3.73342916467019,19.7509994506836,1358.103046026013
2006,VCT,610929629.62963,5625.39943674729,17.86005116671,2.7406751607067,19.2329998016357,2052.55971864128
2007,VCT,684444444.444444,6307.31361683479,17.4458133116883,7.23614701584804,19.0590000152588,871.6397833019433
2008,VCT,695429629.62963,6415.34330522439,22.898558418457,10.0662418245849,18.7900009155273,637.3126552112152
2009,VCT,674922222.222222,6232.3716419549,16.331017510934,0.421539125687228,18.9629993438721,14784.79994423856
2010,VCT,681225925.925926,6292.49885392505,14.2710524055216,0.747109026311466,19.0499992370605,8422.463967530408
2011,VCT,676129629.62963,6242.25296246715,12.6638231217989,3.18603111552464,18.988000869751,1959.25674801178
2012,VCT,692933333.333333,6390.31063156115,16.6541629251918,2.59844414147086,18.9650001525879,2459.2834341029507
2013,VCT,721207407.407407,6639.48489659198,17.5726166510892,0.805127804267965,18.9899997711182,8246.498085640831
2014,VCT,727714814.814815,6684.37754725737,17.0977249943751,0.193858560794042,19.05299949646,34480.69313977289
2015,VCT,755400000.0,6921.70247858157,16.3991538211299,-1.73361194953949,19.0900001525879,-3992.6481127568513
2016,VCT,774429629.62963,7074.5487647385,10.361680347914,-0.149641647633301,19.1100006103516,-47276.602982044016
2017,VCT,792177777.777778,7213.02585706279,20.6109275148036,2.15333648840511,19.181999206543,3349.6975024117987
2018,VCT,811300000.0,7361.4009618002,5.12582139924625,2.32414485367923,19.1800003051758,3167.35893210217
2019,VCT,825040740.740741,7460.15336179271,9.01246764873563,0.913069725324485,19.2800006866455,8170.409285163338
2020,VCT,807474074.074074,7278.01629673695,3.8217934348399,-0.628131309354661,21.0020008087158,-11586.77523050769
2000,VEN,117140723529.412,4842.03660114822,4.01482922275033,,13.9899997711182,
2001,VEN,122903960204.505,4986.67578837167,3.01373527251422,,13.039999961853,
2002,VEN,92893587733.6549,3700.87974006377,0.819216932585211,,16.1700000762939,
2003,VEN,83620628582.1082,3272.61502369118,1.88111477594963,,16.7800006866455,
2004,VEN,112453382329.615,4325.69675587558,1.32410423693221,,15.0699996948242,
2005,VEN,145510008134.75,5504.97724046148,1.68373298263524,,10.6599998474121,
2006,VEN,183477522123.894,6833.37891180263,0.107915126446007,,8.60999965667725,
2007,VEN,230364012575.687,8454.46953571021,1.89178854425804,,7.28000020980835,
2008,VEN,315953388510.678,11432.7459247258,0.659274461280102,,6.25,
2009,VEN,329787628928.471,11765.0997566078,-0.344767329112459,27.0809414466131,6.09999990463257,434.4420514257717
2010,VEN,393192354510.653,13825.3571160818,0.402601927997842,28.1874647092039,7.1100001335144,490.478915316122
2011,VEN,316482190800.364,10955.5380141821,1.85002511047875,26.0902123160955,6.90000009536743,419.9098835015399
2012,VEN,381286237847.667,12986.2226921492,1.3076789836805,21.0689956331878,6.59999990463257,616.3664807872167
2013,VEN,371005379786.566,12457.7686017666,0.57815873215477,40.6394275161588,7.53999996185303,306.5438999310022
2014,VEN,482359318767.703,16055.6453173826,0.23530176692753,62.168649979483,6.86399984359741,258.25951380126975
2015,VEN,,,,121.738085297504,6.07999992370605,
2016,VEN,,,,254.948534781815,5.32000017166138,
2017,VEN,,,,,5.05000019073486,
2018,VEN,,,,,5.02199983596802,
2019,VEN,,,,,5.09600019454956,
2020,VEN,,,,,6.6269998550415,
2000,VGB,,,,,,
2001,VGB,,,,,,
2002,VGB,,,,,,
2003,VGB,,,,,,
2004,VGB,,,,,,
2005,VGB,,,,,,
2006,VGB,,,,,,
2007,VGB,,,,,,
2008,VGB,,,,,,
2009,VGB,,,,,,
2010,VGB,,,,,,
2011,VGB,,,,,,
2012,VGB,,,,,,
2013,VGB,,,,,,
2014,VGB,,,,,,
2015,VGB,,,,,,
2016,VGB,,,,,,
2017,VGB,,,,,,
2018,VGB,,,,,,
2019,VGB,,,,,,
2020,VGB,,,,,,
2000,VIR,,,,,11.1090002059937,
2001,VIR,,,,,11.0830001831055,
2002,VIR,3262000000.0,30062.0225050457,,,11.1949996948242,
2003,VIR,3443000000.0,31731.2566241187,,,11.3640003204346,
2004,VIR,3797000000.0,35006.3614404514,,,11.0480003356934,
2005,VIR,4428000000.0,40828.7460927775,,,10.96399974823,
2006,VIR,4484000000.0,41377.1466009652,,,10.41100025177,
2007,VIR,4784000000.0,44158.5054044325,,,10.1909999847412,
2008,VIR,4244000000.0,39152.3750657306,,,10.3079996109009,
2009,VIR,4201000000.0,38753.1825393897,,,11.5839996337891,
2010,VIR,4324000000.0,39905.1284180994,,,11.7340002059937,
2011,VIR,4223000000.0,38997.1373164651,,,12.0799999237061,
2012,VIR,4089000000.0,37795.3192590675,,,12.2309999465942,
2013,VIR,3738000000.0,34597.9766940328,,,12.7550001144409,
2014,VIR,3565000000.0,33045.3643795999,,,12.7910003662109,
2015,VIR,3663000000.0,34007.3529411765,,,12.6169996261597,
2016,VIR,3798000000.0,35324.9748874586,,,12.6770000457764,
2017,VIR,3794000000.0,35365.0693039774,,,12.3249998092651,
2018,VIR,3900000000.0,36448.2574929206,,,12.4259996414185,
2019,VIR,4068000000.0,38136.6657604365,,,12.4680004119873,
2020,VIR,,,,,13.5450000762939,
2000,ARE,104337372362.151,33291.3662541838,-0.485281532816973,,2.25,
2001,ARE,103311640571.818,31280.7558649555,1.14589216998935,,2.49300003051758,
2002,ARE,109816201497.617,31567.5463066439,0.0867813661375527,,2.64800000190735,
2003,ARE,124346358066.712,33499.1027760786,3.42266271338375,,2.75099992752075,
2004,ARE,147824370319.946,36333.1873330517,6.76715211324682,,2.90700006484985,
2005,ARE,180617467964.602,39365.4596409245,6.03481604123485,,3.11999988555908,
2006,ARE,222116541865.214,41907.4214695701,5.76543753223521,,2.93700003623962,
2007,ARE,257916133424.098,41809.4621626311,5.50043971722883,,2.87199997901917,
2008,ARE,315474615738.598,44498.9405069137,1.6048746087372,12.250420244814,2.73699998855591,3632.44195853212
2009,ARE,253547358747.447,32024.1977823245,0.44736736387376,1.56181317449067,2.67899990081787,20504.499709299773
2010,ARE,289787338325.391,33893.2638727391,3.03559489239051,0.877983288285896,2.48099994659424,38603.541006924606
2011,ARE,350666031313.819,39194.672239975,2.03957474843049,0.877346595685083,2.30200004577637,44674.10306569838
2012,ARE,374590605854.323,40976.4907464015,2.55389515953864,0.662268900269082,2.18499994277954,61872.889893746506
2013,ARE,390107556160.654,42412.6395002704,2.50313391083833,1.10111836375706,2.04399991035461,38517.784187666046
2014,ARE,403137100068.074,43751.8056478669,2.74634535450358,2.34626865671643,1.91100001335144,18647.39808146989
2015,ARE,358135057862.492,38663.4005026605,2.38761932384826,4.06996608361598,1.76800000667572,9499.686166502355
2016,ARE,357045064669.843,38141.8671313451,2.69007303290453,1.61748808904192,1.63999998569489,23580.926122267465
2017,ARE,385605506848.196,40644.7911901772,2.68518545926166,1.96682557818839,2.46000003814697,20665.173181047623
2018,ARE,422215043594.282,43839.3244866903,2.45971482010468,3.06863379251994,2.35199999809265,14286.267912956064
2019,ARE,417215559513.364,42701.4430454782,4.28427439783138,-1.93108114782171,2.23000001907349,-22112.712919209065
2020,ARE,358868765174.924,36284.5552429552,5.54087471232211,-2.0794031794094,3.18799996376038,-17449.504551234204
2000,BHR,9062898936.17021,13636.4167499288,4.01154558234919,-0.704852953090768,1.08399999141693,-19346.47033843492
2001,BHR,8976196808.51064,12868.1769170821,0.895243944446186,-1.2075718015666,1.10800004005432,-10656.241641605107
2002,BHR,9593510638.29787,13049.9097291643,2.26180894388217,-0.495540138751172,1.10500001907349,-26334.71783345711
2003,BHR,11074813829.7872,14222.0367965749,4.66554367760964,1.59362549800788,1.08700001239777,8924.328089851244
2004,BHR,13150159574.4681,15846.5059474506,6.58021002500264,2.35294117647061,1.08599996566772,6734.765027666443
2005,BHR,15968723404.2553,17959.3968267194,6.56659445840229,2.58620689655173,1.09099996089935,6944.300106331485
2006,BHR,18504760638.2979,19307.5089373876,15.7508650085887,2.00746965452849,1.09700000286102,9617.833521833489
2007,BHR,21730000000.0,20976.442287272,8.08243218951671,3.25666666666702,1.08800005912781,6441.077467943621
2008,BHR,25710904255.3191,23066.4509824376,6.97757782740497,3.52600316363722,1.10699999332428,6541.812333101707
2009,BHR,22938218085.1064,19355.9210050895,1.12105291032726,2.79551283550411,1.13900005817413,6923.924926854819
2010,BHR,25713271276.5957,20722.0704900745,0.605800045797767,1.96188468334624,1.12999999523163,10562.328492585208
2011,BHR,28776595744.6809,22514.202716483,2.71349353049908,-0.400040697488052,1.18099999427795,-56279.78067695333
2012,BHR,30749308510.6383,23654.3695877495,5.02346532615333,2.75739669962976,1.20000004768372,8578.515231749427
2013,BHR,32539468085.1064,24744.296958551,11.4559732697771,3.30001156888438,1.18400001525879,7498.245518853194
2014,BHR,33387712765.9574,24989.437527708,4.54843083119189,2.64755321246194,1.19000005722046,9438.691320757443
2015,BHR,31050638297.8723,22634.0856475674,0.208992859981636,1.8486274237498,1.20200002193451,12243.724915459645
2016,BHR,32234973404.2553,22608.4525623673,0.754928694303382,2.78679347602047,1.19099998474121,8112.711888019805
2017,BHR,35473776595.7447,23742.9373424159,1.46272268847081,1.38671830576397,1.18299996852875,17121.672976932005
2018,BHR,37801462765.9574,24085.955988096,0.294089711433264,2.08766938046983,1.20099997520447,11537.246373118456
2019,BHR,38652579787.234,23551.9300857404,3.88416451182348,1.00582004702132,1.19599997997284,23415.6499022744
2020,BHR,34729228723.4043,20409.9528047731,2.89856404245918,-2.31770629331374,1.78100001811981,-8806.099747691489
2000,DJI,551230861.856505,768.183570343678,0.596129445834392,,28.3449993133545,
2001,DJI,572417440.820162,780.903961316367,0.592742006829803,1.74665224985432,28.2169990539551,447.0861108051122
2002,DJI,591122039.601398,791.384180673324,0.580649337298248,0.637619553666345,28.0830001831055,1241.1541900225996
2003,DJI,622044665.515049,818.868785719334,2.28673980374562,1.98196734627542,27.9640007019043,413.1595746308232
2004,DJI,666072101.777505,863.236087368575,5.78669482576557,3.12226204699354,27.8470001220703,276.47778257426995
2005,DJI,708633194.726566,904.736679476444,3.13326292887826,3.104966401483,27.7199993133545,291.3837260990399
2006,DJI,768873684.032838,967.679583807819,14.0839401368509,3.48340699677866,27.5739994049072,277.79687665056
2007,DJI,847918929.107984,1052.71911700699,23.0388936446949,4.965976545533,27.4440002441406,211.98632481539468
2008,DJI,999105339.267729,1223.85236343692,22.785843817934,11.9586206896552,27.3050003051758,102.3405955584504
2009,DJI,1049110684.72493,1267.31739354562,9.2325515288363,1.67549587285962,27.2210006713867,756.3834767212232
2010,DJI,1128611700.3618,1343.27512498519,3.23415329697175,3.95007875923886,27.0580005645752,340.06287136513333
2011,DJI,1239144501.77525,1451.54808090617,6.37538483893526,5.06871394777984,26.8880004882813,286.37403804212823
2012,DJI,1353632941.5207,1559.24065068226,8.12615091720048,3.73120950756887,26.7779998779297,417.8914766161733
2013,DJI,2042817162.85639,2312.7209484209,14.0004926959276,2.70603242872186,26.6380004882813,854.6538185846013
2014,DJI,2214679081.25658,2464.29490507649,6.90837061258158,1.34186494340156,26.4750003814697,1836.470143433084
2015,DJI,2430274292.2896,2658.94924528237,5.9183519679594,-0.847389733971994,26.3250007629395,-3137.811491790208
2016,DJI,2603540256.91955,2802.16620395446,6.14540043803143,2.73841208738761,26.193000793457,1023.2814180380244
2017,DJI,2751445573.68009,2914.35819688602,5.99429854445829,0.568112117084679,26.0599994659424,5129.899731484912
2018,DJI,3012803457.10411,3141.86171059002,5.64258513442503,0.147970849877116,26.1889991760254,21232.977395204616
2019,DJI,3324615549.09099,3414.9161775746,5.26373689608601,3.31925372703833,26.3570003509521,1028.8204694196809
2020,DJI,3384385216.71609,3425.48417585803,4.67529553723593,1.77740783806174,28.3899993896484,1927.235889537605
2000,DZA,54790392746.1939,1765.02714611601,0.511221011496505,0.339163189071755,29.7700004577637,5204.064600721136
2001,DZA,54744712814.8676,1740.60665427662,2.03326583292935,4.22598834854679,27.2999992370605,411.8815554413847
2002,DZA,56760355865.0082,1781.82890798394,1.87623911755023,1.41830192345045,25.8999996185303,1256.3114232046587
2003,DZA,67863828412.6882,2103.38129106939,0.939901331709638,4.268953958395,23.7199993133545,492.71585300962096
2004,DZA,85332581188.6107,2610.18542243488,1.036824405961,3.96180030257191,17.6499996185303,658.8382106842708
2005,DZA,103198223709.439,3113.09488313746,1.12017431933202,1.38244656662119,15.2700004577637,2251.873568427395
2006,DZA,117027307540.89,3478.71000237566,1.57313710678752,2.31149918514421,12.2700004577637,1504.9583511571211
2007,DZA,134977082623.78,3950.5129931247,1.24964661179207,3.67899574741703,13.789999961853,1073.8020004231585
2008,DZA,171000699876.747,4923.63161541179,1.54303873355704,4.85859062814938,11.3299999237061,1013.3868012846318
2009,DZA,137211035770.034,3883.27090043586,2.00197507346945,5.73706036145632,10.1599998474121,676.8746807206529
2010,DZA,161207270185.25,4480.78631766464,1.42696363601643,3.91106195534027,9.96000003814697,1145.6699916365303
2011,DZA,200013052199.2,5455.67940349747,1.28553461707309,4.52421150505276,9.96000003814697,1205.8851354328642
2012,DZA,209058991952.125,5592.22011465753,0.717693335672016,8.89145091062314,10.9700002670288,628.9434841254283
2013,DZA,209755003250.664,5499.58733105334,0.806601359342118,3.25423910998847,9.81999969482422,1689.9764108215222
2014,DZA,213810024944.464,5493.05669453687,0.70258921252573,2.91692692067457,10.210000038147,1883.165689069284
2015,DZA,165979279263.174,4177.8895415169,-0.324012083501784,4.78444700693894,11.210000038147,873.223077914262
2016,DZA,160034163871.455,3946.45244712537,1.02369638716223,6.39769480268749,10.1999998092651,616.8553782008446
2017,DZA,170097014589.134,4109.69821695727,0.7232598725207,5.59111590961673,10.3330001831055,735.0407831625491
2018,DZA,174910878623.049,4142.01855842917,0.838207480046885,4.26999020467078,10.4200000762939,970.0299906773496
2019,DZA,171767403748.19,3989.66827645236,0.804110686575591,1.95176821052894,10.5129995346069,2044.130166138497
2020,DZA,145009181490.62,3306.85820838104,0.776991758677732,2.41513094083414,12.5500001907349,1369.225226040504
2000,EGY,99838543960.0763,1450.47624243298,1.23699720670391,2.68380535348548,8.97999954223633,540.4550820160017
2001,EGY,96684636118.5984,1378.20338333845,0.527384722609423,2.26975720475954,9.26000022888184,607.2029997078292
2002,EGY,85146067415.7303,1191.10323854218,0.759753233043019,2.73723855000332,10.0100002288818,435.14776545169406
2003,EGY,80288461538.4615,1102.46819936156,0.295683832335329,4.50777636319307,11.0100002288818,244.5702959808392
2004,EGY,78782467532.4675,1062.15809193398,1.59083618380383,11.270619332052,10.3199996948242,94.24132433550984
2005,EGY,89600665557.4043,1186.39331322717,5.99950900649954,4.86939696871988,11.1999998092651,243.64275922631583
2006,EGY,107426086956.522,1397.43669004643,9.34856726566294,7.64452644526432,10.4899997711182,182.80225728202208
2007,EGY,130437828371.278,1667.3179980551,8.87633606337272,9.31896905799228,8.80000019073486,178.9165719597651
2008,EGY,162818181818.182,2044.52780415176,5.8314126186488,18.3168316831684,8.52000045776367,111.62016660504152
2009,EGY,189147005444.646,2331.26884011057,3.54835118019574,11.7634954386443,9.09000015258789,198.17824151587723
2010,EGY,218983666061.706,2645.96875877924,2.91601657550141,11.2651882653186,8.76000022888184,234.88011886363333
2011,EGY,235989672977.625,2791.81076592794,-0.204542848807527,10.0649259874818,11.8500003814697,277.38015852279887
2012,EGY,279116666666.667,3229.6856303038,1.00234071774049,7.11172943343078,12.6000003814697,454.135054002717
2013,EGY,288434108527.132,3262.65758647104,1.45343420769727,9.4697198106492,13.1499996185303,344.53581010939826
2014,EGY,305595408895.265,3379.55798627058,1.50925042253521,10.0702154687482,13.1000003814697,335.59937190605945
2015,EGY,329366576819.407,3562.93265798423,2.10258128401326,10.370490343517,13.0500001907349,343.5645316628214
2016,EGY,332441717791.411,3519.8732398108,2.43856278142762,13.8136062148289,12.4099998474121,254.8120443763785
2017,EGY,235733695652.174,2444.29038718448,3.1428260518732,29.5066083940039,11.7399997711182,82.83874427537356
2018,EGY,249712999437.254,2537.12518504712,3.2602627890206,14.4014657807421,9.81999969482422,176.1713164252912
2019,EGY,303080865603.645,3019.09228346646,2.97283696285301,9.15279959324812,7.84000015258789,329.8545163922957
2020,EGY,365252651278.852,3569.20684121108,1.6021238941076,5.04493288977533,9.16699981689453,707.4835125051644
2000,IRN,109591707802.216,1670.0096735653,0.0355866340456932,14.4767513188566,11.5740003585815,115.3580410951758
2001,IRN,126878750295.944,1909.41230644823,0.321660450664957,11.2742471332117,12.2810001373291,169.3605155082577
2002,IRN,128626917503.72,1911.67864944298,2.73611498145264,14.3359337378404,12.8000001907349,133.34873642705327
2003,IRN,153544751395.43,2253.93583450566,1.8740344256962,16.4680116244792,11.5100002288818,136.8675153930091
2004,IRN,190043433964.841,2756.19882213993,1.59821351184483,14.7615086970672,10.3000001907349,186.7152523974415
2005,IRN,226452138291.542,3246.05112244352,1.27585091127749,13.433118008508,11.8100004196167,241.64539613123333
2006,IRN,266298911661.144,3774.35805548168,0.870277120377038,10.0158982511924,11.5200004577637,376.83670109491567
2007,IRN,349881601458.56,4904.6661830977,0.576707017913597,17.3410404624277,10.7700004577637,282.83574989196813
2008,IRN,412336172446.849,5717.31414752978,0.480187803619199,25.4105090311987,10.6300001144409,224.99801717903927
2009,IRN,416397025729.361,5709.94829332501,0.716484923199016,13.5515548281506,12.1099996566772,421.3500491813496
