year,country_code,co2_emissions_kt,co2_emissions_per_capita_tons,renewable_energy_pct,forest_area_pct,green_transition_score,co2_intensity_per_million_gdp
2003,BHR,17960.0,23.06384421374893,0.0,0.576388888888889,0.0,1.621697689553405
2004,BHR,17930.0,21.60641854030748,0.0,0.589041095890411,0.0,1.3634815530917417
2005,BHR,20700.0,23.280478025815466,0.0,0.601351351351351,0.0,1.2962839593354043
2006,BHR,22500.0,23.476064326503018,0.0,0.621621621621622,0.0,1.2159033256249452
2007,BHR,23010.0,22.21205416613574,0.0,0.633333333333333,0.0,1.058904739990796
2008,BHR,24770.0,22.222321905180568,0.0,0.644736842105263,0.0,0.963404466603914
2009,BHR,24730.0,20.86787756049195,0.0,0.664473684210526,0.0,1.0781133873714883
2010,BHR,25980.0,20.937024524847203,0.0,0.68241469816273,0.0,1.010373192914084
2011,BHR,26030.0,20.365324026153363,0.0,0.698826597131682,0.0,0.9045545286506452
2012,BHR,26570.0,20.43937344896926,0.0,0.716883116883117,0.0,0.864084471714465
2013,BHR,28760.0,21.870240123982057,0.0,0.737662337662338,0.0,0.883849727499501
2014,BHR,30220.0,22.61852458660567,0.0,0.75745784695201,0.0,0.905123397096334
2015,BHR,30600.0,22.30559688246481,0.0,0.77120822622108,0.0,0.9854869876248832
2016,BHR,30200.0,21.1811953067521,0.0,0.79589216944801,0.0,0.9368706349239097
2017,BHR,30380.0,20.33362403677989,0.0,0.82051282051282,0.0,0.8564072651809018
2018,BHR,30750.0,19.59297583851565,0.0,0.846153846153846,0.0,0.813460584591248
2019,BHR,,,,0.871794871794872,,
2020,BHR,,,,0.897435897435897,,
2000,DJI,370.0,0.5156241072386657,31.4431991577148,0.241587575496117,31.443199157503745,0.671225117465062
2001,DJI,380.0,0.5184040249979877,31.6751003265381,0.241587575496117,31.675100326327826,0.6638511912836451
2002,DJI,400.0,0.5355132291849354,32.4446983337402,0.241587575496117,32.44469833352065,0.676679218845783
2003,DJI,410.0,0.5397300559871202,32.8811988830566,0.241587575496117,32.881198882839875,0.6591166562943235
2004,DJI,400.0,0.5184039896371042,33.6212005615234,0.241587575496117,33.621200561321494,0.6005355860612461
2005,DJI,430.0,0.5489959757318243,33.0945014953613,0.241587575496117,33.09450149516048,0.6068019437981877
2006,DJI,430.0,0.5411841108345059,33.0068016052246,0.241587575496117,33.00680160504001,0.5592596143291008
2007,DJI,470.0,0.5835203909338312,32.5238990783691,0.241587575496117,32.52389907818882,0.5542982753014406
2008,DJI,470.0,0.5757256899827404,33.1433982849121,0.241587575496117,33.14339828475619,0.470420867077415
2009,DJI,460.0,0.5556763547631127,34.0,0.241587575496117,33.99999999985092,0.4384666048088233
2010,DJI,520.0,0.6189046815378352,32.5443000793457,0.241587575496117,32.54430007919576,0.4607430525780507
2011,DJI,480.0,0.5622775050341408,33.9337997436523,0.241587575496117,33.93379974352085,0.3873640235762108
2012,DJI,510.0,0.5874655583917727,32.4827995300293,0.241587575496117,32.48279952990691,0.3767638806329987
2013,DJI,560.0,0.6339890591602361,34.0399017333984,0.241587575496117,34.039901733305086,0.2741312390468534
2014,DJI,460.0,0.511846463864196,30.8171997070313,0.241587575496117,30.81719970696729,0.2077050367672241
2015,DJI,540.0,0.590810920811643,28.1802005767822,0.241587575496117,28.180200576719585,0.222197141167657
2016,DJI,490.0,0.5273824502188637,24.9108009338379,0.241587575496117,24.91080093379102,0.1882052711486615
2017,DJI,470.0,0.4978286198495922,24.1291007995605,0.242018981880932,24.12910079951928,0.1708192974979947
2018,DJI,490.0,0.5109899334983101,27.8358001708984,0.243313201035375,27.83580017085313,0.1626392185804862
2019,DJI,,,,0.245901639344262,,
2020,DJI,,,,0.250215703192407,,
2000,DZA,78590.0,2.5317117921716856,0.42739999294281,0.662960692602887,0.4273999929366794,1.4343755549271795
2001,DZA,74770.0,2.3773101154147973,0.427700012922287,0.677193984230017,0.4277000129164454,1.3657939946246995
2002,DZA,80410.0,2.524241793545839,0.514800012111664,0.691427275857146,0.5148000121043711,1.4166577847263182
2003,DZA,83840.0,2.5985490587248843,0.469099998474121,0.705660567484276,0.4690999984683256,1.2354151240946614
2004,DZA,84890.0,2.5966475808430234,0.441799998283386,0.719893859111406,0.4417999982789909,0.994813455980753
2005,DZA,88990.0,2.6844872294547284,0.584699988365173,0.734127150738536,0.584699988360131,0.8623210439218107
2006,DZA,93750.0,2.786777458831717,0.408699989318848,0.748360442365665,0.4086999893155739,0.8010950774650883
2007,DZA,100520.0,2.9420221444239023,0.411399990320206,0.762593733992795,0.4113999903171422,0.7447190148580864
2008,DZA,103990.0,2.994189217095101,0.300599992275238,0.776827025619925,0.3005999922734099,0.608126166003726
2009,DZA,112770.0,3.19155421416758,0.312400013208389,0.791060317247055,0.3124000132058214,0.8218726676548289
2010,DZA,113140.0,3.1447475253319084,0.258100003004074,0.805293608874184,0.2581000030022625,0.701829389394077
2011,DZA,118140.0,3.2224595227279407,0.177300006151199,0.808484553309765,0.1773000061501517,0.5906614528452883
2012,DZA,126640.0,3.387554626123936,0.180399999022484,0.811675497745346,0.1803999990213912,0.605762033086818
2013,DZA,129910.0,3.4061232347499555,0.134100005030632,0.814866442180927,0.1341000050298014,0.6193416032358158
2014,DZA,138810.0,3.5662088340652613,0.0687000006437302,0.818057386616507,0.0687000006432841,0.6492211954797495
2015,DZA,145970.0,3.6742329469226,0.0590000003576279,0.821247986241997,0.059000000357109,0.8794471252556312
2016,DZA,143350.0,3.5350199270565223,0.0802000015974045,0.821247986241997,0.0802000015966861,0.8957462365044985
2017,DZA,145100.0,3.50574766242013,0.14360000193119,0.815789794104397,0.143600001929965,0.853042602484742
2018,DZA,151670.0,3.591657418352074,0.193299993872643,0.810331601966797,0.1932999938709668,0.867127311885869
2019,DZA,,,,0.814110350369751,,
2020,DZA,,,,0.818308959706366,,
2000,EGY,112860.0,1.63965480893278,7.8206000328064,0.0594806368978854,7.820600032717993,1.1304251396648048
2001,EGY,125010.0,1.7819708680477442,7.4488000869751,0.060126575920438,7.44880008687879,1.29296654586005
2002,EGY,127740.0,1.7869472109438724,6.87060022354126,0.0607725149429906,6.870600223438184,1.5002454473475857
2003,EGY,131240.0,1.802101120282396,7.02710008621216,0.0614184539655432,7.027100086097295,1.634605988023953
2004,EGY,142690.0,1.9237698803429697,7.2140998840332,0.0620643929880958,7.214099883902538,1.811189779517825
2005,EGY,160590.0,2.1263558812416403,6.18889999389648,0.0627103320106484,6.188899993785557,1.7922857938718668
2006,EGY,169130.0,2.200103104222811,5.98339986801147,0.0633562710332011,5.983399867917268,1.5743848146349322
2007,EGY,182230.0,2.3293500250613164,5.83610010147095,0.0640022100557537,5.836100101389416,1.397064044038673
2008,EGY,189120.0,2.374802948929644,5.94180011749268,0.0646481490783063,5.941800117423664,1.1615410385259617
2009,EGY,195490.0,2.409447321049913,5.67220020294189,0.0652940881008589,5.672200202883266,1.033534734216082
2010,EGY,196500.0,2.3742997386554507,5.32999992370605,0.0659400271234115,5.329999923658224,0.897327200397812
2011,EGY,201610.0,2.385091522933286,5.29979991912842,0.0624802852981064,5.299799919083143,0.8543170447086273
2012,EGY,212410.0,2.4578164139230827,5.28980016708374,0.0590205434728013,5.289800167043484,0.7610079417209042
2013,EGY,210430.0,2.380304602070036,5.28299999237061,0.0555608016474961,5.282999992332067,0.7295600408514292
2014,EGY,216650.0,2.3959170079562804,5.33799982070923,0.052101059822191,5.337999820671387,0.7089438967136159
2015,EGY,225950.0,2.4442207884163816,5.11600017547607,0.0486413179968858,5.1160001754409725,0.6860137485167151
2016,EGY,233960.0,2.4771546382841243,4.91690015792847,0.0451855944547692,4.916900157893866,0.7037624566324648
2017,EGY,238690.0,2.4749439018591266,4.85400009155273,0.0451855944547692,4.854000091503581,1.0125408645533138
2018,EGY,246260.0,2.5020421422902204,4.74440002441406,0.0451855944547692,4.744400024367272,0.9861721278225978
2019,EGY,,,,0.0451855944547692,,
2020,EGY,,,,0.0451855944547692,,
2000,IRN,340750.0,5.192507788037855,0.439399987459183,5.72561948967313,0.4393999874455208,3.109268090017937
2001,IRN,351010.0,5.282388202304166,0.518499970436096,5.80950661853189,0.5184999704217516,2.76649950587684
2002,IRN,368720.0,5.4799894555681306,0.665799975395203,5.89339374739065,0.6657999753761172,2.8665850597666407
2003,IRN,390680.0,5.734925120018663,0.82940000295639,5.97728087624942,0.8294000029352867,2.5444047839438424
2004,IRN,419710.0,6.087051699215035,0.737600028514862,6.06116800510818,0.737600028498572,2.2084951384200333
2005,IRN,451200.0,6.467672495814182,1.40059995651245,6.14505513396694,1.4005999564845435,1.992474009757904
2006,IRN,490770.0,6.9558741015276135,1.39800000190735,6.22894226282571,1.398000001881586,1.8429290489346328
2007,IRN,523740.0,7.341826080671549,1.30130004882813,6.31282939168447,1.301300048808651,1.4969063758044785
2008,IRN,534090.0,7.40551161188214,0.702099978923798,6.39671652054324,0.7020999789147038,1.2952780660271694
2009,IRN,551430.0,7.561621704365095,0.781899988651276,6.480603649402,0.7818999886409213,1.3242889980640835
2010,IRN,550890.0,7.46842715607367,0.897300004959106,6.56449077826076,0.8973000049489517,1.131638007821467
2011,IRN,561730.0,7.526365761117387,0.916700005531311,6.56449077826076,0.9167000055224443,0.9672244262319944
2012,IRN,571120.0,7.560509659791496,0.92960000038147,6.56449077826076,0.9296000003726046,0.9536651823832056
2013,IRN,592480.0,7.74666309231629,0.990400016307831,6.56449077826076,0.9904000162950828,1.2871797046506424
2014,IRN,610670.0,7.883094789906495,0.934099972248077,6.56449077826076,0.9340999722348934,1.411343416697693
2015,IRN,602230.0,7.672481324515679,0.906899988651276,6.56449077826076,0.9068999886370882,1.5644309263945824
2016,IRN,605760.0,7.61349440100359,1.04429996013641,6.57069181463199,1.0442999601212757,1.4492435201226428
2017,IRN,620780.0,7.69493097940191,0.970099985599518,6.57591664824775,0.9700999855859956,1.3939297455097173
2018,IRN,629290.0,7.6930125993328815,0.995000004768372,6.58601021636091,0.9950000047471004,2.137848540296676
2019,IRN,,,,6.59610378447408,,
2020,IRN,,,,6.60126108205015,,
2000,IRQ,74570.0,3.17351707870965,0.343400001525879,1.87027002309258,0.3434000015205843,1.5418413093276155
2001,IRQ,84300.0,3.482294289144768,0.332899987697601,1.87187049866246,0.3328999876898435,2.3302465085651334
2002,IRQ,79410.0,3.1850733369051936,0.300300002098084,1.87347097423234,0.3003000020908419,2.41159206497779
2003,IRQ,72080.0,2.810738816033985,0.333700001239777,1.87507144980223,0.3337000012288046,3.2880857399217613
2004,IRQ,75290.0,2.8612321775333567,0.334199994802475,1.87667192537211,0.3341999947956053,2.0555368005813777
2005,IRQ,88230.0,3.2772114128971026,2.27830004692078,1.87827240094199,2.278300046880541,1.7661934472495668
2006,IRQ,83890.0,3.0563108793883327,2.52859997749329,1.87987287651188,2.528599977460726,1.2878386618645383
2007,IRQ,77470.0,2.77558411768276,2.00480008125305,1.88147335208176,2.004800081235567,0.8720460153673782
2008,IRQ,86040.0,3.0310995250114856,1.15349996089935,1.88307382765165,1.1534999608918093,0.6537276921170622
2009,IRQ,107520.0,3.71102120490356,1.20869994163513,1.89790937557561,1.2086999416234907,0.962944015079406
2010,IRQ,120230.0,4.042434704323792,1.67729997634888,1.89952109044023,1.6772999763343217,0.867981841471692
2011,IRQ,131030.0,4.264563036884417,1.06149995326996,1.89952109044023,1.061499953262472,0.7054117723006162
2012,IRQ,151860.0,4.761992563690475,1.24109995365143,1.89952109044023,1.2410999536427845,0.6965975744382755
2013,IRQ,162550.0,4.902424856051024,1.35199999809265,1.90036118379833,1.3519999980832835,0.6927702463420615
2014,IRQ,168840.0,4.906435261774914,0.90829998254776,1.90036118379833,0.908299982541046,0.7391787534505756
2015,IRQ,162190.0,4.559450509046808,0.803900003433228,1.90036118379833,0.80390000342541,0.9725130616334868
2016,IRQ,172350.0,4.707648860036069,0.918299973011017,1.90036118379833,0.9182999730015172,1.0344983517071735
2017,IRQ,174290.0,4.641199885313445,0.556400001049042,1.90036118379833,0.5564000010438622,0.9309485010806312
2018,IRQ,188140.0,4.895195360809775,0.477299988269806,1.90036118379833,0.4772999882658565,0.8274710573122503
2019,IRQ,,,,1.90036118379833,,
2020,IRQ,,,,1.90036118379833,,
2000,ISR,57000.0,9.06344410876133,5.95830011367798,7.07024029574861,5.95830011365234,0.4303326796663863
2001,ISR,57950.0,8.999844696381425,6.29650020599365,7.07486136783734,6.296500205965756,0.4429875376090432
2002,ISR,61080.0,9.296803652968036,6.50299978256226,7.07948243992606,6.502999782529473,0.5041747316931111
2003,ISR,62890.0,9.40101947770453,6.52440023422241,7.08410351201479,6.5244002341901135,0.495015083184034
2004,ISR,63160.0,9.27595829049787,6.73269987106323,7.08872458410351,6.732699871031863,0.4658801502258333
2005,ISR,60990.0,8.800738806077833,7.0297999382019,7.09334565619224,7.029799938171846,0.4275287609985451
2006,ISR,64330.0,9.120036293009342,6.8572998046875,7.09796672828096,6.857299804658882,0.4173329870642156
2007,ISR,66590.0,9.27424409130792,6.71589994430542,7.10258780036969,6.7158999442804586,0.3716752390720787
2008,ISR,66700.0,9.125985113835377,8.90310001373291,7.10720887245841,8.903100013705508,0.3077823960933028
2009,ISR,65720.0,8.77952335150155,8.46380043029785,7.11182994454713,8.463800430271101,0.3160322822748498
2010,ISR,70510.0,9.24891127551288,8.55370044708252,7.11645101663586,8.553700447056817,0.3004842144030558
2011,ISR,69820.0,8.990702825207963,9.0806999206543,7.2181146025878,9.08069992063013,0.2661899788547788
2012,ISR,76060.0,9.615068579735794,2.88479995727539,7.31977818853974,2.884799957266899,0.2943303627141807
2013,ISR,67000.0,8.31317079223277,3.26600003242493,7.42144177449168,3.266000032417492,0.2277614978037625
2014,ISR,64710.0,7.876383022749127,3.70029997825623,7.52310536044362,3.7002999782485286,0.2081075848716476
2015,ISR,66140.0,7.892507249316835,3.73850011825562,7.62476894639556,3.73850011824738,0.2204091559532878
2016,ISR,65260.0,7.6363210858881345,3.97790002822876,6.46950092421442,3.977900028220623,0.2045611447200821
2017,ISR,66040.0,7.5792179771154435,3.84990000724792,6.46950092421442,3.849900007240763,0.1858830108725184
2018,ISR,61970.0,6.976403836628091,3.71539998054504,6.46950092421442,3.7153999805388778,0.1658542824690309
2019,ISR,,,,6.46950092421442,,
2020,ISR,,,,6.46950092421442,,
2000,JOR,16270.0,3.1761866043793114,2.09179997444153,1.10494106980961,2.091799974401303,1.9230713767639176
2001,JOR,16250.0,3.114621124069638,2.12109994888306,1.10494106980961,2.121099948844659,1.8104458020371943
2002,JOR,16870.0,3.172535135779614,2.08890008926392,1.10494106980961,2.0889000892271445,1.760509542064956
2003,JOR,17310.0,3.1854776081719005,1.9815000295639,1.10494106980961,1.9815000295302585,1.6977810812655847
2004,JOR,18580.0,3.329605298409154,1.83000004291534,1.10494106980961,1.830000042885544,1.628197733494648
2005,JOR,19870.0,3.446278894672385,1.68970000743866,1.10494106980961,1.6897000074119897,1.578404026269541
2006,JOR,20170.0,3.3664093764097984,2.28379988670349,1.10494106980961,2.283799886672897,1.339582525866658
2007,JOR,21090.0,3.3715463231920504,2.32929992675781,1.10494106980961,2.3292999267290995,1.232570188790558
2008,JOR,20010.0,3.0519457641326366,2.75620007514954,1.10494106980961,2.7562000751251987,0.8831449446687148
2009,JOR,20660.0,2.997131399985318,2.79760003089905,1.09822031989187,2.797600030875496,0.8419636627296287
2010,JOR,20200.0,2.781778688573128,2.97709989547729,1.09822031989187,2.977099895455127,0.7444588245803883
2011,JOR,20760.0,2.709171956468461,3.03290009498596,1.09822031989187,3.0329000949646345,0.7031532015050037
2012,JOR,24120.0,2.981472226758021,2.94479990005493,1.09822031989187,2.9447999000324767,0.7624572211954249
2013,JOR,23800.0,2.7937577591339444,3.15599989891052,1.09822031989187,3.155999898888719,0.690767282901966
2014,JOR,25590.0,2.869212996963052,3.1389000415802,1.09822031989187,3.1389000415584007,0.6944813169756116
2015,JOR,25360.0,2.736718309994429,3.23420000076294,1.09822031989187,3.234200000741684,0.6572158562253378
2016,JOR,24860.0,2.6019736064003105,4.66940021514893,1.09822031989187,4.669400215119832,0.6231739835591384
2017,JOR,26100.0,2.667119020952724,5.26079988479614,1.09822031989187,5.2607998847629815,0.6302983573447272
2018,JOR,24700.0,2.4785952726866225,7.18979978561401,1.09822031989187,7.189799785572645,0.5753269163894525
2019,JOR,,,,1.09822031989187,,
2020,JOR,,,,1.09822031989187,,
2000,KWT,47170.0,23.06462740871821,0.0,0.272166105499439,0.0,1.250767568688797
2001,KWT,50820.0,24.162341265256572,0.0,0.280022446689113,0.0,1.4566816822429889
2002,KWT,53390.0,24.983727119112807,0.0,0.287878787878788,0.0,1.3999327868852467
2003,KWT,55630.0,25.735256700280253,0.0,0.295735129068462,0.0,1.1619476841987213
2004,KWT,59490.0,27.034789397672707,0.0,0.303591470258137,0.0,1.000856496942917
2005,KWT,67250.0,29.622992904577405,0.0,0.311447811447811,0.0,0.83231609107709
2006,KWT,69670.0,29.351284787507566,0.0,0.319304152637486,0.0,0.6860731943195526
2007,KWT,68740.0,27.4517916347514,0.0,0.327160493827161,0.0,0.5996178093712218
2008,KWT,72910.0,27.4509508623838,0.0,0.335016835016835,0.0,0.4946569139672598
2009,KWT,75040.0,26.600109675825344,0.0,0.34287317620651,0.0,0.7081705917458563
2010,KWT,78250.0,26.154088861733943,0.0,0.350729517396184,0.0,0.6779622844566959
2011,KWT,81160.0,25.61825019396765,0.0,0.350729517396184,0.0,0.5267799862661913
2012,KWT,83590.0,24.960792534277417,0.0,0.350729517396184,0.0,0.4802080566804125
2013,KWT,85260.0,24.17775499080928,0.0015999999595806,0.350729517396184,0.0015999999595727,0.4895466279020322
2014,KWT,83580.0,22.64464408650481,0.003000000026077,0.350729517396184,0.0030000000260616,0.5139228560502461
2015,KWT,88040.0,22.95345589776587,0.0037000000011175,0.350729517396184,0.0037000000010891,0.7684566316540624
2016,KWT,89880.0,22.714969589538377,0.0212999992072582,0.350729517396184,0.0212999992070832,0.8214240811720805
2017,KWT,89720.0,22.11975931571741,0.0260000005364418,0.350729517396184,0.0260000005362485,0.7432847827216845
2018,KWT,89460.0,21.622724308573147,0.0335999988019466,0.350729517396184,0.033599998801729,0.6474051672689671
2019,KWT,,,,0.350729517396184,,
2020,KWT,,,,0.350729517396184,,
2000,LBN,15670.0,4.077783392934375,4.8931999206543,13.5073313782991,4.893199920609876,0.907860299769408
2001,LBN,16890.0,4.232023110003285,4.65520000457764,13.4992179863148,4.655200004533092,0.9569539970684404
2002,LBN,16840.0,4.026584062713329,5.97590017318726,13.4911045943304,5.975900173134716,0.879270573566087
2003,LBN,17410.0,3.9672972565262152,7.37979984283447,13.482991202346,7.379799842770493,0.866905862923202
